1, none, deep_aether:aerglow_forest, CREATURE, aether:phyg, 10, 3, 4
4304, none, minecraft:sunflower_plains, CREATURE, earthmobsmod:cream_cow, 10, 3, 6
4305, none, minecraft:sunflower_plains, CREATURE, earthmobsmod:teacup_pig, 10, 3, 6
4306, none, minecraft:sunflower_plains, CREATURE, minecraft:pig, 30, 1, 1
4307, none, minecraft:sunflower_plains, CREATURE, unusualprehistory:mammoth, 10, 3, 4
4308, none, minecraft:sunflower_plains, CREATURE, butterflies:morpho, 10, 1, 2
4309, none, minecraft:sunflower_plains, CREATURE, butterflies:forester, 10, 1, 2
4310, none, minecraft:sunflower_plains, CREATURE, butterflies:common, 10, 1, 2
4311, none, minecraft:sunflower_plains, CREATURE, butterflies:emperor, 10, 1, 2
4312, none, minecraft:sunflower_plains, CREATURE, butterflies:hairstreak, 10, 1, 2
4313, none, minecraft:sunflower_plains, CREATURE, butterflies:rainbow, 10, 1, 2
4314, none, minecraft:sunflower_plains, CREATURE, butterflies:heath, 10, 1, 2
4315, none, minecraft:sunflower_plains, CREATURE, butterflies:glasswing, 10, 1, 2
4316, none, minecraft:sunflower_plains, CREATURE, butterflies:chalkhill, 10, 1, 2
4317, none, minecraft:sunflower_plains, CREATURE, butterflies:swallowtail, 10, 1, 2
4318, none, minecraft:sunflower_plains, CREATURE, butterflies:monarch, 10, 1, 2
4319, none, minecraft:sunflower_plains, CREATURE, butterflies:cabbage, 10, 1, 2
4320, none, minecraft:sunflower_plains, CREATURE, butterflies:admiral, 10, 1, 2
4321, none, minecraft:sunflower_plains, CREATURE, butterflies:longwing, 10, 1, 2
4322, none, minecraft:sunflower_plains, CREATURE, butterflies:clipper, 10, 1, 2
4323, none, minecraft:sunflower_plains, CREATURE, butterflies:buckeye, 10, 1, 2
4324, none, minecraft:sunflower_plains, CREATURE, quark:shiba, 20, 1, 1
4325, none, minecraft:sunflower_plains, CREATURE, mythicmounts:colelytra, 10, 2, 3
4326, none, minecraft:sunflower_plains, CREATURE, mysticsbiomes:rainbow_chicken, 20, 1, 4
4327, none, minecraft:sunflower_plains, CREATURE, mysticsbiomes:strawberry_cow, 10, 1, 3
4328, none, minecraft:sunflower_plains, CREATURE, crittersandcompanions:ferret, 20, 1, 2
4329, none, minecraft:sunflower_plains, AMBIENT, minecraft:bat, 10, 8, 8
4330, none, minecraft:sunflower_plains, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 40, 4, 6
4331, none, minecraft:sunflower_plains, UNDERGROUND_WATER_CREATURE, species:deepfish, 50, 4, 6
4332, none, minecraft:sunflower_plains, WATER_AMBIENT, crittersandcompanions:koi_fish, 10, 2, 3
4333, none, minecraft:sunflower_plains, rascals, friendsandfoes:rascal, 10, 1, 1
4334, swamp, minecraft:swamp, MONSTER, minecraft:spider, 50, 4, 4
4335, swamp, minecraft:swamp, MONSTER, minecraft:zombie, 50, 4, 4
4336, swamp, minecraft:swamp, MONSTER, minecraft:zombie_villager, 10, 1, 1
4337, swamp, minecraft:swamp, MONSTER, minecraft:skeleton, 50, 4, 4
4338, swamp, minecraft:swamp, MONSTER, minecraft:slime, 50, 4, 4
4339, swamp, minecraft:swamp, MONSTER, minecraft:witch, 5, 1, 1
4340, swamp, minecraft:swamp, MONSTER, minecraft:slime, 10, 1, 1
4341, swamp, minecraft:swamp, MONSTER, eidolon:zombie_brute, 50, 1, 3
4342, swamp, minecraft:swamp, MONSTER, endermanoverhaul:swamp_enderman, 10, 1, 4
4343, swamp, minecraft:swamp, MONSTER, creeperoverhaul:cave_creeper, 50, 2, 2
4344, swamp, minecraft:swamp, MONSTER, eidolon:wraith, 50, 1, 3
4345, swamp, minecraft:swamp, MONSTER, earthmobsmod:zombified_rabbit, 12, 3, 4
4346, swamp, minecraft:swamp, MONSTER, creeperoverhaul:swamp_creeper, 50, 2, 2
4347, swamp, minecraft:swamp, CREATURE, minecraft:sheep, 12, 4, 4
4348, swamp, minecraft:swamp, CREATURE, minecraft:pig, 10, 4, 4
4349, swamp, minecraft:swamp, CREATURE, minecraft:chicken, 10, 4, 4
4350, swamp, minecraft:swamp, CREATURE, minecraft:cow, 10, 4, 4
4351, swamp, minecraft:swamp, CREATURE, minecraft:frog, 10, 2, 5
4352, swamp, minecraft:swamp, CREATURE, unusualprehistory:kentrosaurus, 10, 3, 4
4353, swamp, minecraft:swamp, CREATURE, forbidden_arcanus:lost_soul, 35, 1, 3
4354, swamp, minecraft:swamp, CREATURE, unusualprehistory:hwachavenator, 10, 1, 1
4355, swamp, minecraft:swamp, CREATURE, eidolon:slimy_slug, 10, 2, 5
4356, swamp, minecraft:swamp, CREATURE, unusualprehistory:beelz, 10, 1, 2
4357, swamp, minecraft:swamp, CREATURE, mythicmounts:firebird, 10, 1, 1
4358, swamp, minecraft:swamp, CREATURE, species:limpet, 10, 1, 1
4359, swamp, minecraft:swamp, CREATURE, earthmobsmod:duck, 10, 3, 6
4360, swamp, minecraft:swamp, CREATURE, unusualprehistory:austroraptor, 10, 1, 1
4361, swamp, minecraft:swamp, CREATURE, minecraft:pig, 30, 1, 1
4362, swamp, minecraft:swamp, CREATURE, quark:stoneling, 10, 1, 1
4363, swamp, minecraft:swamp, CREATURE, crittersandcompanions:jumping_spider, 10, 1, 2
4364, swamp, minecraft:swamp, AMBIENT, minecraft:bat, 10, 8, 8
4365, swamp, minecraft:swamp, AMBIENT, mythicmounts:geckotoalizard, 10, 1, 1
4366, swamp, minecraft:swamp, AMBIENT, mythicmounts:dragon, 10, 1, 1
4367, swamp, minecraft:swamp, AMBIENT, crittersandcompanions:dragonfly, 10, 1, 2
4368, swamp, minecraft:swamp, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 40, 4, 6
4369, swamp, minecraft:swamp, UNDERGROUND_WATER_CREATURE, species:deepfish, 50, 4, 6
4370, swamp, minecraft:swamp, WATER_AMBIENT, unusualprehistory:beelz_tadpole, 10, 3, 6
4371, swamp, minecraft:swamp, rascals, friendsandfoes:rascal, 10, 1, 1
4372, taiga, minecraft:taiga, MONSTER, minecraft:spider, 50, 4, 4
4373, taiga, minecraft:taiga, MONSTER, minecraft:zombie, 50, 4, 4
4374, taiga, minecraft:taiga, MONSTER, minecraft:zombie_villager, 10, 1, 1
4375, taiga, minecraft:taiga, MONSTER, minecraft:skeleton, 50, 4, 4
4376, taiga, minecraft:taiga, MONSTER, minecraft:slime, 50, 4, 4
4377, taiga, minecraft:taiga, MONSTER, minecraft:enderman, 5, 1, 4
4378, taiga, minecraft:taiga, MONSTER, minecraft:witch, 5, 1, 1
4379, taiga, minecraft:taiga, MONSTER, eidolon:zombie_brute, 50, 1, 3
4380, taiga, minecraft:taiga, MONSTER, creeperoverhaul:spruce_creeper, 50, 2, 2
4381, taiga, minecraft:taiga, MONSTER, creeperoverhaul:cave_creeper, 50, 2, 2
4382, taiga, minecraft:taiga, MONSTER, eidolon:wraith, 50, 1, 3
4383, taiga, minecraft:taiga, MONSTER, earthmobsmod:stray_bone_spider, 10, 1, 1
4384, taiga, minecraft:taiga, MONSTER, earthmobsmod:zombified_rabbit, 12, 3, 4
4385, taiga, minecraft:taiga, CREATURE, minecraft:sheep, 12, 4, 4
4386, taiga, minecraft:taiga, CREATURE, minecraft:pig, 10, 4, 4
4387, taiga, minecraft:taiga, CREATURE, minecraft:chicken, 10, 4, 4
4388, taiga, minecraft:taiga, CREATURE, minecraft:cow, 10, 4, 4
4389, taiga, minecraft:taiga, CREATURE, minecraft:wolf, 10, 4, 4
4390, taiga, minecraft:taiga, CREATURE, minecraft:rabbit, 10, 2, 3
4391, taiga, minecraft:taiga, CREATURE, minecraft:fox, 10, 2, 4
4392, taiga, minecraft:taiga, CREATURE, unusualprehistory:trike, 10, 3, 4
4393, taiga, minecraft:taiga, CREATURE, unusualprehistory:pachy, 10, 1, 2
4394, taiga, minecraft:taiga, CREATURE, unusualprehistory:rex, 10, 1, 1
4395, taiga, minecraft:taiga, CREATURE, forbidden_arcanus:lost_soul, 35, 1, 3
4396, taiga, minecraft:taiga, CREATURE, unusualprehistory:smilodon, 10, 2, 4
4397, taiga, minecraft:taiga, CREATURE, spawn:snail, 12, 1, 3
4398, taiga, minecraft:taiga, CREATURE, minecraft:cow, 10, 2, 3
4399, taiga, minecraft:taiga, CREATURE, mythicmounts:firebird, 10, 1, 1
4400, taiga, minecraft:taiga, CREATURE, species:limpet, 10, 1, 1
4401, taiga, minecraft:taiga, CREATURE, earthmobsmod:wooly_cow, 10, 3, 6
4402, taiga, minecraft:taiga, CREATURE, earthmobsmod:umbra_cow, 10, 3, 6
4403, taiga, minecraft:taiga, CREATURE, minecraft:pig, 30, 1, 1
4404, taiga, minecraft:taiga, CREATURE, unusualprehistory:mammoth, 10, 3, 4
4405, taiga, minecraft:taiga, CREATURE, quark:stoneling, 10, 1, 1
4406, taiga, minecraft:taiga, CREATURE, mythicmounts:acencia, 15, 2, 3
4407, taiga, minecraft:taiga, CREATURE, crittersandcompanions:shima_enaga, 20, 1, 2
4408, taiga, minecraft:taiga, AMBIENT, minecraft:bat, 10, 8, 8
4409, taiga, minecraft:taiga, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 40, 4, 6
4410, taiga, minecraft:taiga, UNDERGROUND_WATER_CREATURE, species:deepfish, 50, 4, 6
4411, taiga, minecraft:taiga, rascals, friendsandfoes:rascal, 10, 1, 1
4412, forest, regions_unexplored:temperate_grove, MONSTER, minecraft:spider, 50, 4, 4
4413, forest, regions_unexplored:temperate_grove, MONSTER, minecraft:zombie, 50, 4, 4
4414, forest, regions_unexplored:temperate_grove, MONSTER, minecraft:zombie_villager, 10, 1, 1
4415, forest, regions_unexplored:temperate_grove, MONSTER, minecraft:skeleton, 50, 4, 4
4416, forest, regions_unexplored:temperate_grove, MONSTER, minecraft:creeper, 50, 4, 4
4417, forest, regions_unexplored:temperate_grove, MONSTER, minecraft:slime, 50, 4, 4
4418, forest, regions_unexplored:temperate_grove, MONSTER, minecraft:enderman, 5, 1, 4
4419, forest, regions_unexplored:temperate_grove, MONSTER, minecraft:witch, 5, 1, 1
4420, forest, regions_unexplored:temperate_grove, MONSTER, eidolon:zombie_brute, 50, 1, 3
4421, forest, regions_unexplored:temperate_grove, MONSTER, eidolon:wraith, 50, 1, 3
4422, forest, regions_unexplored:temperate_grove, MONSTER, earthmobsmod:zombified_rabbit, 12, 3, 4
4423, forest, regions_unexplored:temperate_grove, MONSTER, earthmobsmod:skeleton_wolf, 10, 3, 4
4424, forest, regions_unexplored:temperate_grove, CREATURE, minecraft:sheep, 12, 4, 4
4425, forest, regions_unexplored:temperate_grove, CREATURE, minecraft:pig, 10, 4, 4
4426, forest, regions_unexplored:temperate_grove, CREATURE, minecraft:chicken, 10, 4, 4
4427, forest, regions_unexplored:temperate_grove, CREATURE, minecraft:cow, 10, 4, 4
4428, forest, regions_unexplored:temperate_grove, CREATURE, minecraft:wolf, 10, 4, 4
4429, forest, regions_unexplored:temperate_grove, CREATURE, minecraft:rabbit, 15, 3, 4
4430, forest, regions_unexplored:temperate_grove, CREATURE, unusualprehistory:kentrosaurus, 10, 3, 4
4431, forest, regions_unexplored:temperate_grove, CREATURE, forbidden_arcanus:lost_soul, 35, 1, 3
4432, forest, regions_unexplored:temperate_grove, CREATURE, eidolon:slimy_slug, 10, 2, 5
4433, forest, regions_unexplored:temperate_grove, CREATURE, meadow:wooly_cow, 10, 2, 3
4434, forest, regions_unexplored:temperate_grove, CREATURE, eidolon:raven, 10, 2, 4
4435, forest, regions_unexplored:temperate_grove, CREATURE, minecraft:cow, 10, 2, 3
4436, forest, regions_unexplored:temperate_grove, CREATURE, mythicmounts:firebird, 10, 1, 1
4437, forest, regions_unexplored:temperate_grove, CREATURE, minecraft:pig, 30, 1, 1
4438, forest, regions_unexplored:temperate_grove, CREATURE, butterflies:morpho, 10, 1, 2
4439, forest, regions_unexplored:temperate_grove, CREATURE, butterflies:forester, 10, 1, 2
4440, forest, regions_unexplored:temperate_grove, CREATURE, butterflies:common, 10, 1, 2
4441, forest, regions_unexplored:temperate_grove, CREATURE, butterflies:emperor, 10, 1, 2
4442, forest, regions_unexplored:temperate_grove, CREATURE, butterflies:hairstreak, 10, 1, 2
4443, forest, regions_unexplored:temperate_grove, CREATURE, butterflies:rainbow, 10, 1, 2
4444, forest, regions_unexplored:temperate_grove, CREATURE, butterflies:heath, 10, 1, 2
4445, forest, regions_unexplored:temperate_grove, CREATURE, butterflies:glasswing, 10, 1, 2
4446, forest, regions_unexplored:temperate_grove, CREATURE, butterflies:chalkhill, 10, 1, 2
4447, forest, regions_unexplored:temperate_grove, CREATURE, butterflies:swallowtail, 10, 1, 2
4448, forest, regions_unexplored:temperate_grove, CREATURE, butterflies:monarch, 10, 1, 2
4449, forest, regions_unexplored:temperate_grove, CREATURE, butterflies:cabbage, 10, 1, 2
4450, forest, regions_unexplored:temperate_grove, CREATURE, butterflies:admiral, 10, 1, 2
4451, forest, regions_unexplored:temperate_grove, CREATURE, butterflies:longwing, 10, 1, 2
4452, forest, regions_unexplored:temperate_grove, CREATURE, butterflies:clipper, 10, 1, 2
4453, forest, regions_unexplored:temperate_grove, CREATURE, butterflies:buckeye, 10, 1, 2
4454, forest, regions_unexplored:temperate_grove, CREATURE, quark:stoneling, 10, 1, 1
4455, forest, regions_unexplored:temperate_grove, CREATURE, mythicmounts:acencia, 15, 2, 3
4456, forest, regions_unexplored:temperate_grove, AMBIENT, minecraft:bat, 10, 8, 8
4457, forest, regions_unexplored:temperate_grove, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 40, 4, 6
4458, forest, regions_unexplored:temperate_grove, UNDERGROUND_WATER_CREATURE, species:deepfish, 50, 4, 6
4459, forest, regions_unexplored:temperate_grove, rascals, friendsandfoes:rascal, 10, 1, 1
4460, none, aether_redux:the_blight, AETHER_SURFACE_MONSTER, aether:aechor_plant, 10, 1, 1
4461, none, aether_redux:the_blight, AETHER_SURFACE_MONSTER, aether:blue_swet, 10, 1, 1
4462, none, aether_redux:the_blight, AETHER_SURFACE_MONSTER, aether:golden_swet, 10, 1, 1
4463, none, aether_redux:the_blight, AETHER_SURFACE_MONSTER, aether:whirlwind, 10, 1, 1
4464, none, aether_redux:the_blight, AETHER_SURFACE_MONSTER, aether:evil_whirlwind, 10, 1, 1
4465, none, aether_redux:the_blight, AETHER_DARKNESS_MONSTER, aether:cockatrice, 10, 2, 5
4466, none, aether_redux:the_blight, AETHER_DARKNESS_MONSTER, aether:cockatrice, 10, 1, 1
4467, none, aether_redux:the_blight, AETHER_SKY_MONSTER, aether:zephyr, 20, 1, 1
4468, none, aether_redux:the_blight, AETHER_AERWHALE, aether:aerwhale, 10, 1, 1
4469, the_end, minecraft:the_end, MONSTER, minecraft:enderman, 5, 4, 4
4470, the_end, minecraft:the_end, MONSTER, endermanoverhaul:end_islands_enderman, 10, 1, 1
4471, the_end, minecraft:the_end, CREATURE, unusualprehistory:smilodon, 10, 2, 4
4472, the_end, minecraft:the_end, CREATURE, unusualprehistory:mammoth, 10, 3, 4
4473, none, fokastudio:the_hallow, MONSTER, quark:stoneling, 50, 1, 1
4474, none, fokastudio:the_hallow, MONSTER, quark:toretoise, 50, 2, 4
4475, none, fokastudio:the_hallow, WATER_AMBIENT, aquaculture:bluegill, 20, 1, 6
4476, none, fokastudio:the_hallow, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
4477, none, fokastudio:the_hallow, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
4478, none, fokastudio:the_hallow, WATER_AMBIENT, aquaculture:catfish, 1, 1, 1
4479, none, fokastudio:the_hallow, WATER_AMBIENT, aquaculture:gar, 6, 1, 2
4480, none, fokastudio:the_hallow, WATER_AMBIENT, aquaculture:minnow, 18, 1, 5
4481, none, fokastudio:the_hallow, WATER_AMBIENT, aquaculture:muskellunge, 3, 1, 1
4482, none, fokastudio:the_hallow, WATER_AMBIENT, aquaculture:perch, 20, 1, 6
4483, none, fokastudio:the_hallow, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 3
4484, the_end, stellarity:the_hallow, MONSTER, endermanoverhaul:end_islands_enderman, 10, 1, 1
4485, the_end, far_end:the_nest, MONSTER, minecraft:wither_skeleton, 50, 1, 3
4486, the_end, far_end:the_nest, MONSTER, minecraft:skeleton, 50, 4, 4
4487, the_end, far_end:the_nest, MONSTER, minecraft:silverfish, 40, 3, 3
4488, none, snifferplus:timeless_grotto, MONSTER, minecraft:spider, 50, 4, 4
4489, none, snifferplus:timeless_grotto, MONSTER, minecraft:zombie, 50, 4, 4
4490, none, snifferplus:timeless_grotto, MONSTER, minecraft:zombie_villager, 10, 1, 1
4491, none, snifferplus:timeless_grotto, MONSTER, minecraft:skeleton, 50, 4, 4
4492, none, snifferplus:timeless_grotto, MONSTER, minecraft:creeper, 50, 4, 4
4493, none, snifferplus:timeless_grotto, MONSTER, minecraft:slime, 50, 4, 4
4494, none, snifferplus:timeless_grotto, MONSTER, minecraft:enderman, 5, 1, 4
4495, none, snifferplus:timeless_grotto, MONSTER, minecraft:witch, 5, 1, 1
4496, none, snifferplus:timeless_grotto, CREATURE, minecraft:sniffer, 50, 1, 2
4497, none, snifferplus:timeless_grotto, AMBIENT, minecraft:bat, 10, 8, 8
4498, extreme_hills, regions_unexplored:towering_cliffs, MONSTER, minecraft:spider, 50, 4, 4
4499, extreme_hills, regions_unexplored:towering_cliffs, MONSTER, minecraft:zombie, 50, 4, 4
4500, extreme_hills, regions_unexplored:towering_cliffs, MONSTER, minecraft:zombie_villager, 10, 1, 1
4501, extreme_hills, regions_unexplored:towering_cliffs, MONSTER, minecraft:skeleton, 50, 4, 4
4502, extreme_hills, regions_unexplored:towering_cliffs, MONSTER, minecraft:slime, 50, 4, 4
4503, extreme_hills, regions_unexplored:towering_cliffs, MONSTER, minecraft:enderman, 5, 1, 4
4504, extreme_hills, regions_unexplored:towering_cliffs, MONSTER, minecraft:witch, 5, 1, 1
4505, extreme_hills, regions_unexplored:towering_cliffs, MONSTER, eidolon:zombie_brute, 50, 1, 3
4506, extreme_hills, regions_unexplored:towering_cliffs, MONSTER, creeperoverhaul:cave_creeper, 50, 2, 2
4507, extreme_hills, regions_unexplored:towering_cliffs, MONSTER, eidolon:wraith, 50, 1, 3
4508, extreme_hills, regions_unexplored:towering_cliffs, MONSTER, earthmobsmod:zombified_rabbit, 12, 3, 4
4509, extreme_hills, regions_unexplored:towering_cliffs, MONSTER, creeperoverhaul:hills_creeper, 50, 2, 2
4510, extreme_hills, regions_unexplored:towering_cliffs, CREATURE, minecraft:sheep, 12, 4, 4
4511, extreme_hills, regions_unexplored:towering_cliffs, CREATURE, minecraft:pig, 10, 4, 4
4512, extreme_hills, regions_unexplored:towering_cliffs, CREATURE, minecraft:chicken, 10, 4, 4
4513, extreme_hills, regions_unexplored:towering_cliffs, CREATURE, minecraft:cow, 10, 4, 4
4514, extreme_hills, regions_unexplored:towering_cliffs, CREATURE, minecraft:rabbit, 10, 2, 3
4515, extreme_hills, regions_unexplored:towering_cliffs, CREATURE, minecraft:llama, 10, 4, 6
4516, extreme_hills, regions_unexplored:towering_cliffs, CREATURE, minecraft:goat, 10, 1, 3
4517, extreme_hills, regions_unexplored:towering_cliffs, CREATURE, forbidden_arcanus:lost_soul, 35, 1, 3
4518, extreme_hills, regions_unexplored:towering_cliffs, CREATURE, minecraft:sheep, 10, 2, 3
4519, extreme_hills, regions_unexplored:towering_cliffs, CREATURE, mythicmounts:firebird, 10, 1, 1
4520, extreme_hills, regions_unexplored:towering_cliffs, CREATURE, minecraft:pig, 30, 1, 1
4521, extreme_hills, regions_unexplored:towering_cliffs, CREATURE, quark:stoneling, 10, 1, 1
4522, extreme_hills, regions_unexplored:towering_cliffs, CREATURE, mythicmounts:griffon, 10, 1, 1
4523, extreme_hills, regions_unexplored:towering_cliffs, AMBIENT, minecraft:bat, 10, 8, 8
4524, extreme_hills, regions_unexplored:towering_cliffs, AMBIENT, mythicmounts:dragon, 10, 1, 1
4525, extreme_hills, regions_unexplored:towering_cliffs, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 40, 4, 6
4526, extreme_hills, regions_unexplored:towering_cliffs, UNDERGROUND_WATER_CREATURE, species:deepfish, 50, 4, 6
4527, extreme_hills, regions_unexplored:towering_cliffs, rascals, friendsandfoes:rascal, 10, 1, 1
4528, river, regions_unexplored:tropical_river, MONSTER, minecraft:spider, 50, 4, 4
4529, river, regions_unexplored:tropical_river, MONSTER, minecraft:zombie, 50, 4, 4
4530, river, regions_unexplored:tropical_river, MONSTER, minecraft:zombie_villager, 10, 1, 1
4531, river, regions_unexplored:tropical_river, MONSTER, minecraft:skeleton, 50, 4, 4
4532, river, regions_unexplored:tropical_river, MONSTER, minecraft:creeper, 50, 4, 4
4533, river, regions_unexplored:tropical_river, MONSTER, minecraft:slime, 50, 4, 4
4534, river, regions_unexplored:tropical_river, MONSTER, minecraft:enderman, 5, 1, 4
4535, river, regions_unexplored:tropical_river, MONSTER, minecraft:witch, 5, 1, 1
4536, river, regions_unexplored:tropical_river, MONSTER, minecraft:drowned, 10, 1, 1
4537, river, regions_unexplored:tropical_river, MONSTER, eidolon:zombie_brute, 50, 1, 3
4538, river, regions_unexplored:tropical_river, MONSTER, eidolon:wraith, 50, 1, 3
4539, river, regions_unexplored:tropical_river, MONSTER, earthmobsmod:zombified_rabbit, 12, 3, 4
4540, river, regions_unexplored:tropical_river, CREATURE, minecraft:turtle, 10, 1, 1
4541, river, regions_unexplored:tropical_river, CREATURE, forbidden_arcanus:lost_soul, 35, 1, 3
4542, river, regions_unexplored:tropical_river, CREATURE, mythicmounts:firebird, 10, 1, 1
4543, river, regions_unexplored:tropical_river, CREATURE, unusualprehistory:ulughbegsaurus, 10, 1, 1
4544, river, regions_unexplored:tropical_river, CREATURE, unusualprehistory:austroraptor, 10, 1, 1
4545, river, regions_unexplored:tropical_river, CREATURE, minecraft:pig, 30, 1, 1
